"","Species","Haglof_Plot_ID","Haglof_ID","Site","Tag","Health_status","Date","Notes","PlotID","Tree_Dia","Latitude","Longitude","dbh","component","a","b","se","source","ref","leaf.mass","genus","sla","lai","fate"
"220","FAGR",124,3611,"UMBS","3611","L","2019-06-12","shares base with 3610 and small third stem","D02",130,45.5617922,-84.7056555,13,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.52551951719562,"Fagus",35,53.3931831018465,"kill"
"221","ACRU",129,3753,"UMBS","3753","L","2019-06-12","Cluster of several small stems","D02",129,45.5613804,-84.7047346,12.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.91433079485192,"Acer",19,36.3722851021865,"live"
"222","ACRU",125,3634,"UMBS","3634","L","2019-06-12","","D02",128,45.5616946,-84.705449,12.8,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.89152543290559,"Acer",19,35.9389832252062,"live"
"223","ACRU",127,3696,"UMBS","3696","L","2019-06-12","Shares base with 3695","D02",127,45.561473,-84.7052509,12.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.86881607913329,"Acer",19,35.5075055035325,"live"
"224","ACRU",127,3686,"UMBS","3686","L","2019-06-12","Shares base with 3685","D02",125,45.5615289,-84.7053924,12.5,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.82368678818335,"Acer",19,34.6500489754837,"live"
"225","ACRU",127,3702,"UMBS","3702","L","2019-06-12","Part of cluster including 3700-2 & 2EA1","D02",125,45.561504,-84.7051492,12.5,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.82368678818335,"Acer",19,34.6500489754837,"live"
"226","FAGR",125,3622,"UMBS","3622","L","2019-06-12","","D02",125,45.561825,-84.705544,12.5,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.431028605734,"Fagus",35,50.0860012006902,"live"
"227","ACRU",129,3766,"UMBS","3766","L","2019-06-12","Shares base with 3765 & additional small stem","D02",123,45.5612506,-84.7047131,12.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.77894574674723,"Acer",19,33.7999691881974,"live"
"228","ACRU",124,3608,"UMBS","3608","L","2019-06-12","Shares base with 3609","D02",123,45.5616932,-84.7056013,12.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.77894574674723,"Acer",19,33.7999691881974,"live"
"229","ACRU",128,3732,"UMBS","3732","L","2019-06-12","","D02",123,45.5613812,-84.7049486,12.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.77894574674723,"Acer",19,33.7999691881974,"live"
"230","FAGR",126,3673,"UMBS","3673","L","2019-06-12","second small stem from same base","D02",123,45.5616412,-84.705147,12.3,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.39388910712007,"Fagus",35,48.7861187492024,"live"
"231","ACRU",124,3604,"UMBS","3604","L","2019-06-12","","D02",119,45.5617245,-84.7056347,11.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.69064004797495,"Acer",19,32.1221609115241,"live"
"232","FAGR",125,3624,"UMBS","3624","L","2019-06-12","","D02",119,45.5618107,-84.7055511,11.9,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.32074851843468,"Fagus",35,46.2261981452137,"live"
"233","ACRU",127,3691,"UMBS","3691","L","2019-06-12","Several small stems from same base","D02",118,45.5615931,-84.7051287,11.8,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.66881088206259,"Acer",19,31.7074067591893,"live"
"234","ACRU",129,3779,"UMBS","3779","L","2019-06-12","Shares base with 3753, 3778 & another small stem","D02",114,45.5613809,-84.7047291,11.4,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.58249484097633,"Acer",19,30.0674019785502,"live"
"235","ACRU",129,3760,"UMBS","3760","L","2019-06-12","Shares base with 3761 & 3762","D02",113,45.5612893,-84.7046779,11.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.56116797847633,"Acer",19,29.6621915910503,"live"
"236","ACRU",125,3640,"UMBS","3640","L","2019-06-12","","D02",113,45.561754,-84.7053713,11.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.56116797847633,"Acer",19,29.6621915910503,"live"
"237","ACRU",124,3605,"UMBS","3605","L","2019-06-12","","D02",111,45.5617322,-84.7056214,11.1,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.518819691525,"Acer",19,28.8575741389751,"live"
"238","ACRU",124,3601,"UMBS","3601","L","2019-06-12","shares base with 3600","D02",110,45.5617242,-84.7056641,11,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.49779910572978,"Acer",19,28.4581830088658,"live"
"239","ACRU",127,3687,"UMBS","3687","L","2019-06-12","second small stem from base","D02",110,45.5615249,-84.7053193,11,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.49779910572978,"Acer",19,28.4581830088658,"live"
"240","FAGR",124,3614,"UMBS","3614","L","2019-06-12","","D02",109,45.5618323,-84.7056326,10.9,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.14464901955949,"Fagus",35,40.062715684582,"live"
"241","FAGR",126,3679,"UMBS","3679","L","2019-06-12","","D02",109,45.5615717,-84.7053177,10.9,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.14464901955949,"Fagus",35,40.062715684582,"live"
"242","FAGR",125,3626,"UMBS","3626","L","2019-06-12","","D02",108,45.5618145,-84.7055936,10.8,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.12757819671632,"Fagus",35,39.4652368850713,"live"
"243","ACRU",129,3756,"UMBS","3756","L","2019-06-12","Cluster of several small stems","D02",107,45.5613438,-84.7047106,10.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.43535672838668,"Acer",19,27.2717778393469,"live"
"244","ACRU",129,3761,"UMBS","3761","L","2019-06-12","Shares base with 3760 & 3762","D02",105,45.561289,-84.7046794,10.5,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.39424903435932,"Acer",19,26.4907316528272,"live"
"245","ACRU",128,3733,"UMBS","3733","L","2019-06-12","Shares base with 2EA3","D02",104,45.5613701,-84.704933,10.4,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.37385270868471,"Acer",19,26.1032014650095,"live"
"246","ACRU",129,3749,"UMBS","3749","L","2019-06-12","","D02",103,45.5614336,-84.7047991,10.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.35356201372611,"Acer",19,25.7176782607961,"live"
"247","ACRU",126,3671,"UMBS","3671","L","2019-06-12","shares base with 3672","D02",103,45.5616542,-84.7051184,10.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.35356201372611,"Acer",19,25.7176782607961,"live"
"248","FAGR",124,3606,"UMBS","3606","L","2019-06-12","","D02",103,45.561725,-84.7056168,10.3,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.04372106432067,"Fagus",35,36.5302372512235,"live"
"249","ACRU",129,3744,"UMBS","3744","L","2019-06-12","Shares base with 3745 & 3746","D02",100,45.5614522,-84.7048097,10,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.29332845218794,"Acer",19,24.5732405915709,"live"
"250","ACRU",127,3705,"UMBS","3705","L","2019-06-12","","D02",100,45.5615329,-84.705107,10,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.29332845218794,"Acer",19,24.5732405915709,"live"
"251","FAGR",126,3682,"UMBS","3682","L","2019-06-12","part of cluster including 3681-3","D02",100,45.5615418,-84.705349,10,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.994617098712629,"Fagus",35,34.811598454942,"live"
"252","ACRU",126,3670,"UMBS","3670","L","2019-06-12","","D02",99,45.5616538,-84.7051229,9.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.2734650533812,"Acer",19,24.1958360142428,"live"
"253","ACRU",129,3762,"UMBS","3762","L","2019-06-12","Shares base with 3760 & 3761","D02",97,45.5612861,-84.7046747,9.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.23406291816607,"Acer",19,23.4471954451554,"live"
"254","ACRU",126,3676,"UMBS","3676","L","2019-06-12","second small stem from base","D02",96,45.5615581,-84.7052927,9.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.214525200963,"Acer",19,23.0759788182971,"live"
"255","ACRU",128,3734,"UMBS","3734","L","2019-06-12","Shares base with 2EA2 plus small stems","D02",95,45.5614222,-84.704928,9.5,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer",19,22.7068444506103,"live"
"256","ACRU",127,3706,"UMBS","3706","L","2019-06-12","Shares base with 3707","D02",95,45.5615606,-84.7050585,9.5,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer",19,22.7068444506103,"live"
"257","ACRU",124,3609,"UMBS","3609","L","2019-06-12","Shares base with 3608","D02",94,45.5616886,-84.7056006,9.4,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.1757790734937,"Acer",19,22.3398023963803,"live"
"258","ACRU",126,3664,"UMBS","3664","L","2019-06-12","","D02",93,45.5617528,-84.705198,9.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.15657172976929,"Acer",19,21.9748628656166,"live"
"259","FAGR",126,3681,"UMBS","3681","L","2019-06-12","second small stem from base","D02",93,45.5615549,-84.7053519,9.3,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.883636551404782,"Fagus",35,30.9272792991674,"live"
"260","ACRU",126,3672,"UMBS","3672","L","2019-06-12","shares base with 3671","D02",91,45.5616544,-84.7051152,9.1,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.11849121147078,"Acer",19,21.2513330179448,"live"
"261","FAGR",125,3623,"UMBS","3623","L","2019-06-12","shares base with small second stem","D02",91,45.5618158,-84.7055549,9.1,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.852866592231075,"Fagus",35,29.8503307280876,"live"
"262","ACRU",125,3659,"UMBS","3659","L","2019-06-12","Shares base with 3660","D02",90,45.5616871,-84.7053166,9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.09961915460115,"Acer",19,20.8927639374219,"live"
"263","ACRU",126,3665,"UMBS","3665","L","2019-06-12","","D02",90,45.5617597,-84.7051912,9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.09961915460115,"Acer",19,20.8927639374219,"live"
"264","FAGR",125,3625,"UMBS","3625","L","2019-06-12","","D02",90,45.5618074,-84.7055821,9,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.83764014666654,"Fagus",35,29.3174051333289,"live"
"265","ACRU",129,3751,"UMBS","3751","L","2019-06-12","Cluster with several small stems","D02",89,45.5613927,-84.7048127,8.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.08085999274479,"Acer",19,20.5363398621511,"live"
"266","ACRU",129,3741,"UMBS","3741","L","2019-06-12","Shares base with 3740 & other small stems","D02",89,45.5614088,-84.7048545,8.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.08085999274479,"Acer",19,20.5363398621511,"live"
"267","FAGR",126,3683,"UMBS","3683","L","2019-06-12","part of cluster including 3681-3; second small stem from same base","D02",89,45.5615466,-84.7053583,8.9,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.822519965934884,"Fagus",35,28.788198807721,"live"
"268","ACRU",124,3600,"UMBS","3600","L","2019-06-12","shares base with 3601","D02",87,45.5617256,-84.7056668,8.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.04368269073493,"Acer",19,19.8299711239636,"live"
"269","ACRU",127,3710,"UMBS","3710","L","2019-06-12","second small stem from base","D02",87,45.5614968,-84.7050702,8.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.04368269073493,"Acer",19,19.8299711239636,"live"
"270","ACRU",129,3778,"UMBS","3778","L","2019-06-12","Shares base with 3753, 3779 & another small stem ","D02",87,45.561385,-84.7047344,8.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.04368269073493,"Acer",19,19.8299711239636,"live"
"271","ACRU",125,3660,"UMBS","3660","L","2019-06-12","Shares base with 3659","D02",86,45.5616857,-84.7053126,8.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.02526574324182,"Acer",19,19.4800491215946,"live"
"272","ACRU",125,3627,"UMBS","3627","L","2019-06-12","","D02",86,45.5618227,-84.7054878,8.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.02526574324182,"Acer",19,19.4800491215946,"live"
"273","ACRU",126,3667,"UMBS","3667","L","2019-06-12","shares base with 2WA2","D02",85,45.5616692,-84.7052617,8.5,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.00696407663625,"Acer",19,19.1323174560887,"live"
"274","ACRU",129,3746,"UMBS","3746","L","2019-06-12","Shares base with 3744 & 3745","D02",83,45.5614563,-84.7048135,8.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.970709084559313,"Acer",19,18.443472606627,"live"
"275","ACRU",127,3701,"UMBS","3701","L","2019-06-12","Part of cluster including 3700-2 & 2EA1","D02",83,45.5614959,-84.7051562,8.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.970709084559313,"Acer",19,18.443472606627,"live"
"276","ACRU",129,3740,"UMBS","3740","L","2019-06-12","Shares base with 3741 & other small stems","D02",82,45.5614068,-84.7048534,8.2,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer",19,18.1023836760504,"live"
"277","FAGR",124,3610,"UMBS","3610","L","2019-06-12","shares base with 3611 and small third stem","D02",82,45.5617948,-84.7056608,8.2,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.719691949311423,"Fagus",35,25.1892182258998,"live"
"278","ACRU",125,3645,"UMBS","3645","L","2019-06-12","","D02",81,45.5617391,-84.7053114,8.1,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.934922821128842,"Acer",19,17.763533601448,"live"
"279","PIST",127,3711,"UMBS","3711","L","2019-06-12","","D02",81,45.561464,-84.7051243,8.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.17449455770257,"Pinus",12.5,2.18118197128213,"live"
"280","ACRU",129,3773,"UMBS","3773","L","2019-06-12","Shares base with 3774","D02",80,45.561327,-84.7049242,8,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.917207108192686,"Acer",19,17.426935055661,"live"
"281","PIST",127,3712,"UMBS","3712","L","2019-06-12","","D02",80,45.5614595,-84.7050977,8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.170600034002338,"Pinus",12.5,2.13250042502922,"live"
"282","QURU",125,3637,"UMBS","3637","G","2019-06-12","","D02",338,45.5617883,-84.7054002,33.8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.0503550781706,"Quercus",14.2,114.315042110023,"kill"
"283","QURU",125,3646,"UMBS","3646","G","2019-06-12","","D02",311,45.5617305,-84.7053018,31.1,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.13193872810515,"Quercus",14.2,101.273529939093,"kill"
"284","QURU",125,3643,"UMBS","3643","G","2019-06-12","","D02",303,45.5617562,-84.7052853,30.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.86657648394799,"Quercus",14.2,97.5053860720615,"kill"
"285","POGR",124,3620,"UMBS","3620","G","2019-06-12","","D02",302,45.5618283,-84.705496,30.2,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.28607501517755,"Populus",15.89,99.8857319911712,"kill"
"286","QURU",126,3666,"UMBS","3666","G","2019-06-12","","D02",295,45.5617124,-84.7052108,29.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.60438330091667,"Quercus",14.2,93.7822428730167,"kill"
"287","QURU",126,3669,"UMBS","3669","G","2019-06-12","","D02",294,45.56171,-84.7051321,29.4,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.57183427545411,"Quercus",14.2,93.3200467114483,"kill"
"288","QURU",124,3615,"UMBS","3615","G","2019-06-12","","D02",286,45.5618604,-84.7055928,28.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.31326203898282,"Quercus",14.2,89.648320953556,"kill"
"289","POGR",124,3619,"UMBS","3619","G","2019-06-12","","D02",284,45.561835,-84.705511,28.4,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.46591643521492,"Populus",15.89,86.8534121555651,"kill"
"290","QURU",125,3616,"UMBS","3616","G","2019-06-12","","D02",262,45.5618826,-84.705531,26.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.55737388917147,"Quercus",14.2,78.9147092262348,"kill"
"291","QURU",125,3636,"UMBS","3636","G","2019-06-12","","D02",247,45.5618121,-84.705399,24.7,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.10052997711744,"Quercus",14.2,72.4275256750676,"kill"
"292","QURU",125,3641,"UMBS","3641","G","2019-06-12","","D02",243,45.5618087,-84.7053775,24.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.98079153750202,"Quercus",14.2,70.7272398325287,"kill"
"293","QURU",125,3642,"UMBS","3642","G","2019-06-12","","D02",224,45.5617507,-84.705355,22.4,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.42437677648507,"Quercus",14.2,62.826150226088,"kill"
"294","QURU",126,3668,"UMBS","3668","G","2019-06-12","","D02",222,45.5616971,-84.7051663,22.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.36701632274179,"Quercus",14.2,62.0116317829334,"kill"
"295","QURU",125,3662,"UMBS","3662","G","2019-06-12","","D02",213,45.5617404,-84.705246,21.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.11181494185167,"Quercus",14.2,58.3877721742937,"kill"
"296","QURU",125,3635,"UMBS","3635","G","2019-06-12","","D02",212,45.5618475,-84.7054421,21.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.08375721735682,"Quercus",14.2,57.9893524864668,"kill"
"297","QURU",124,3617,"UMBS","3617","G","2019-06-12","Was already dead as of girdling","D02",192,45.5618818,-84.7055463,19.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.53544857955877,"Quercus",14.2,50.2033698297345,"kill"
"298","FAGR",124,3621,"UMBS","3621","G","2019-06-12","","D02",184,45.561818,-84.7055512,18.4,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.68774719863504,"Fagus",35,94.0711519522263,"kill"
"299","QURU",124,3618,"UMBS","3618","G","2019-06-12","","D02",183,45.5618492,-84.7055031,18.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.29691365241749,"Quercus",14.2,46.8161738643283,"kill"
"300","QURU",121,3599,"UMBS","3599","L","2019-06-10","","D03",509,45.5609557,-84.7038835,50.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",14.6054724773581,"Quercus",14.2,207.397709178485,"kill"
"301","QURU",118,3538,"UMBS","3538","L","2019-06-10","second stem of shared base with 3EQ3","D03",477,45.560978,-84.7046405,47.7,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",13.2887912382615,"Quercus",14.2,188.700835583313,"kill"
"302","QURU",117,3515,"UMBS","3515","L","2019-06-10","Large scar running vertically along trunk","D03",454,45.5611448,-84.7048203,45.4,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",12.3668047267311,"Quercus",14.2,175.608627119582,"kill"
"303","QURU",117,3528,"UMBS","3528","L","2019-06-10","shares base with 3WQ1","D03",449,45.5609719,-84.7048137,44.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",12.1691337250207,"Quercus",14.2,172.801698895294,"kill"
"304","QURU",117,3531,"UMBS","3531","L","2019-06-10","","D03",437,45.5609064,-84.7048915,43.7,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",11.6988110909638,"Quercus",14.2,166.123117491686,"kill"
"305","QURU",117,3521,"UMBS","3521","L","2019-06-10","","D03",434,45.5611045,-84.704703,43.4,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",11.5821395631522,"Quercus",14.2,164.466381796762,"kill"
"306","POGR",120,3575,"UMBS","3575","L","2019-06-10","","D03",417,45.5610618,-84.7040581,41.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.0970440808003,"Populus",15.89,208.112030443917,"kill"
"307","PIRE",119,3553,"UMBS","3553","L","2019-06-10","","D03",402,45.5609535,-84.7044066,40.2,"FL",7e-04,3.122,0.553,"","",71.366069365334,"Pinus",5.39,384.66311387915,"kill"
"308","POGR",121,3578,"UMBS","3578","L","2019-06-10","","D03",368,45.5609045,-84.70406,36.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.85524786815688,"Populus",15.89,156.599888625013,"kill"
"309","POGR",121,3590,"UMBS","3590","L","2019-06-10","","D03",367,45.560822,-84.7039513,36.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.79442760078807,"Populus",15.89,155.633454576522,"kill"
"310","QURU",116,3505,"UMBS","3505","L","2019-06-10","","D03",351,45.5610419,-84.7051445,35.1,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.5047801563686,"Quercus",14.2,120.767878220434,"kill"
"311","PIST",116,3502,"UMBS","3502","L","2019-06-10","","D03",346,45.5611146,-84.7052286,34.6,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",2.44098931589415,"Pinus",12.5,30.5123664486769,"kill"
"312","POGR",120,3568,"UMBS","3568","L","2019-06-10","","D03",343,45.560922,-84.7041015,34.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.39765226707492,"Populus",15.89,133.438694523821,"kill"
"313","POGR",121,3589,"UMBS","3589","L","2019-06-10","","D03",338,45.5608574,-84.7039275,33.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.12174327110123,"Populus",15.89,129.054500577799,"kill"
"314","POGR",121,3580,"UMBS","3580","L","2019-06-10","","D03",338,45.5608805,-84.7040472,33.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.12174327110123,"Populus",15.89,129.054500577799,"kill"
"315","QURU",117,3516,"UMBS","3516","L","2019-06-10","shares base with 3WQ2","D03",320,45.5610984,-84.7048694,32,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.43420368416334,"Quercus",14.2,105.565692315119,"kill"
"316","PIRE",121,3588,"UMBS","3588","L","2019-06-10","","D03",312,45.5609338,-84.7038967,31.2,"FL",7e-04,3.122,0.553,"","",32.3480929637358,"Pinus",5.39,174.356221074536,"live"
"317","QURU",117,3518,"UMBS","3518","L","2019-06-10","","D03",305,45.5611272,-84.7047103,30.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.93262172242635,"Quercus",14.2,98.4432284584542,"live"
"318","POGR",117,3514,"UMBS","3514","L","2019-06-10","","D03",303,45.5611917,-84.7048952,30.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.3335287165275,"Populus",15.89,100.639771305622,"live"
"319","QURU",119,3547,"UMBS","3547","L","2019-06-10","Triple stem with 3545, 3546","D03",291,45.5608649,-84.704516,29.1,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.47448958141897,"Quercus",14.2,91.9377520561494,"live"
"320","QURU",121,3583,"UMBS","3583","L","2019-06-10","Triple stem with 3582 & 3EA2","D03",286,45.5608473,-84.704013,28.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.31326203898282,"Quercus",14.2,89.648320953556,"live"
"321","QURU",117,3519,"UMBS","3519","L","2019-06-10","","D03",286,45.5611198,-84.7047184,28.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.31326203898282,"Quercus",14.2,89.648320953556,"live"
"322","QURU",119,3550,"UMBS","3550","L","2019-06-10","","D03",279,45.5608628,-84.7045044,27.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.08969235587727,"Quercus",14.2,86.4736314534572,"live"
"323","POGR",116,3497,"UMBS","3497","L","2019-06-10","","D03",276,45.5610988,-84.7052974,27.6,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.12190979825554,"Populus",15.89,81.3871466942805,"live"
"324","POGR",116,3496,"UMBS","3496","L","2019-06-10","","D03",263,45.5611166,-84.7053295,26.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.58947588221378,"Populus",15.89,72.926771768377,"live"
"325","PIST",116,3498,"UMBS","3498","L","2019-06-10","","D03",258,45.561042,-84.705314,25.8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.43211407400805,"Pinus",12.5,17.9014259251006,"live"
"326","QURU",117,3530,"UMBS","3530","L","2019-06-10","shares base with 3529","D03",256,45.5609427,-84.704905,25.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.3731675950295,"Quercus",14.2,76.2989798494189,"live"
"327","POGR",121,3592,"UMBS","3592","L","2019-06-10","","D03",253,45.5608319,-84.7038526,25.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.20206677829018,"Populus",15.89,66.770841107031,"live"
"328","PIRE",121,3581,"UMBS","3581","L","2019-06-10","","D03",245,45.560838,-84.7040601,24.5,"FL",7e-04,3.122,0.553,"","",15.2080858476721,"Pinus",5.39,81.9715827189525,"live"
"329","POGR",119,3552,"UMBS","3552","L","2019-06-10","","D03",234,45.5609101,-84.7044409,23.4,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.51827546522409,"Populus",15.89,55.9053971424108,"live"
"330","QURU",119,3549,"UMBS","3549","L","2019-06-10","Shares base with 3548","D03",234,45.5608598,-84.7045506,23.4,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.71465925162249,"Quercus",14.2,66.9481613730393,"live"
"331","POGR",121,3579,"UMBS","3579","L","2019-06-10","","D03",231,45.5609033,-84.7040439,23.1,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.41649680101323,"Populus",15.89,54.2881341681003,"live"
"332","POGR",116,3494,"UMBS","3494","L","2019-06-10","","D03",223,45.5610751,-84.7053049,22.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.15324218169438,"Populus",15.89,50.1050182671236,"live"
