"","Haglof_Plot_ID","Haglof_ID","Site","Tag","Species","Health_status","Date","Notes","PlotID","Tree_Dia","Latitude","Longitude","dbh"
"1",101,1,"UMBS","1WP2","POGR","L",2019-06-09,"0001 ID in Haglof","D01",516,45.5617452,-84.7078597,51.6
"2",101,3347,"UMBS","3347","POGR","L",2019-06-09,"","D01",339,45.5617903,-84.7079312,33.9
"3",101,3348,"UMBS","3348","ACRU","L",2019-06-09,"","D01",170,45.5618184,-84.7077874,17
"4",101,3349,"UMBS","3349","ACRU","L",2019-06-09,"","D01",192,45.5618197,-84.7077836,19.2
"5",101,3350,"UMBS","3350","BEPA","L",2019-06-09,"","D01",111,45.5617953,-84.7077744,11.1
"6",101,3351,"UMBS","3351","FAGR","L",2019-06-09,"multiple stems from base; shares with 3352","D01",93,45.5617915,-84.7077601,9.3
"7",101,3352,"UMBS","3352","FAGR","L",2019-06-09,"multiple stems from base; shares with 3351","D01",118,45.5617949,-84.7077628,11.8
"8",101,3353,"UMBS","3353","POGR","D",2019-06-09,"","D01",234,45.5617738,-84.707736,23.4
"9",101,3355,"UMBS","3355","POGR","L",2019-06-09,"","D01",378,45.5617326,-84.7079473,37.8
"10",101,3357,"UMBS","3357","ACRU","L",2019-06-09,"","D01",90,45.5617097,-84.7079297,9
"11",101,3358,"UMBS","3358","PIST","L",2019-06-09,"","D01",94,45.5616817,-84.7079495,9.4
"12",101,3359,"UMBS","3359","QURU","L",2019-06-09,"","D01",152,45.5616492,-84.707866,15.2
"13",101,3360,"UMBS","3360","PIST","L",2019-06-09,"","D01",192,45.5616712,-84.7078692,19.2
"14",101,3361,"UMBS","3361","QURU","L",2019-06-09,"","D01",260,45.5616827,-84.7078654,26
"15",101,3362,"UMBS","3362","QURU","L",2019-06-09,"","D01",247,45.5616653,-84.7078587,24.7
"16",101,3363,"UMBS","3363","POGR","L",2019-06-09,"","D01",267,45.5616907,-84.7078258,26.7
"17",101,3364,"UMBS","3364","POGR","L",2019-06-09,"","D01",397,45.5617194,-84.7078352,39.7
"18",101,3365,"UMBS","3365","ACRU","L",2019-06-09,"","D01",142,45.561636,-84.7078115,14.2
"19",101,3366,"UMBS","3366","FAGR","L",2019-06-09,"2 stems; only 1 >8cm","D01",165,45.5616316,-84.7077967,16.5
"20",101,3367,"UMBS","3367","FAGR","L",2019-06-09,"","D01",77,45.5616401,-84.7077918,7.7
"21",101,3368,"UMBS","3368","FAGR","L",2019-06-09,"2 stems; shares base with 3369","D01",88,45.5615884,-84.7077806,8.8
"22",102,3354,"UMBS","3354","ACRU","L",2019-06-09,"Two stems from single base; only 1 >8cm","D01",131,45.5617121,-84.7080166,13.1
"23",102,3356,"UMBS","3356","POGR","L",2019-06-09,"","D01",362,45.5617024,-84.7079451,36.2
"24",103,3,"UMBS","1WP3","POGR","L",2019-06-09,"0003 on Haglof","D01",430,45.5616239,-84.7076991,43
"25",103,4,"UMBS","1WA3","ACRU","L",2019-06-09,"0004 on Haglof; shares base with 3374","D01",120,45.5616108,-84.7077113,12
"26",103,3369,"UMBS","3369","FAGR","L",2019-06-09,"2 stems; shares base with 3368","D01",133,45.5616118,-84.7077973,13.3
"27",103,3370,"UMBS","3370","QURU","L",2019-06-09,"","D01",400,45.5616184,-84.7077605,40
"28",103,3371,"UMBS","3371","BEPA","L",2019-06-09,"share base with 3372 & 3373","D01",290,45.5616422,-84.7077318,29
"29",103,3372,"UMBS","3372","BEPA","L",2019-06-09,"share base with 3371 & 3373","D01",231,45.5616315,-84.7077298,23.1
"30",103,3373,"UMBS","3373","BEPA","L",2019-06-09,"share base with 3371 & 3372","D01",133,45.5616321,-84.7077265,13.3
"31",103,3374,"UMBS","3374","ACRU","L",2019-06-09,"Shares base with 1WA3 and a small third stem","D01",166,45.5616117,-84.7077204,16.6
"32",103,3375,"UMBS","3375","ACRU","L",2019-06-09,"","D01",132,45.5616461,-84.7077515,13.2
"33",103,3376,"UMBS","3376","POGR","D",2019-06-09,"","D01",280,45.5615977,-84.7077102,28
"34",103,3377,"UMBS","3377","POGR","D",2019-06-09,"","D01",265,45.5615746,-84.707714,26.5
"35",103,3378,"UMBS","3378","FAGR","L",2019-06-09,"","D01",124,45.5615832,-84.7077533,12.4
"36",103,3379,"UMBS","3379","ACRU","L",2019-06-09,"shares base with 3380","D01",171,45.5615482,-84.7077148,17.1
"37",103,3380,"UMBS","3380","ACRU","D",2019-06-09,"shares base with 3379","D01",108,45.5615494,-84.7077053,10.8
"38",103,3381,"UMBS","3381","POGR","D",2019-06-09,"","D01",282,45.5615563,-84.7076911,28.2
"39",103,3382,"UMBS","3382","ACRU","L",2019-06-09,"","D01",102,45.5615638,-84.7076871,10.2
"40",103,3383,"UMBS","3383","POGR","D",2019-06-09,"","D01",352,45.5615859,-84.7076463,35.2
"41",103,3384,"UMBS","3384","ACRU","L",2019-06-09,"shares base with 3385","D01",168,45.5615463,-84.7076423,16.8
"42",103,3385,"UMBS","3385","ACRU","L",2019-06-09,"shares base with 3384","D01",92,45.5615449,-84.7076382,9.2
"43",103,3386,"UMBS","3386","POGR","D",2019-06-09,"","D01",241,45.5615479,-84.707592,24.1
"44",104,5,"UMBS","1WA2","ACRU","L",2019-06-09,"0005 on Haglof; shares base with 3391","D01",97,45.5615596,-84.7073983,9.7
"45",104,6,"UMBS","1WQ3","QURU","L",2019-06-09,"0006 on Haglof","D01",298,45.5615363,-84.7074402,29.8
"46",104,7,"UMBS","1WQ1","QURU","L",2019-06-09,"0007 on Haglof","D01",383,45.5615003,-84.7072729,38.3
"47",104,3387,"UMBS","3387","PIST","L",2019-06-09,"","D01",128,45.5615373,-84.7075349,12.8
"48",104,3388,"UMBS","3388","QURU","L",2019-06-09,"Shares base with 3389","D01",255,45.5614905,-84.7075132,25.5
"49",104,3389,"UMBS","3389","QURU","L",2019-06-09,"Shares base with 3388","D01",300,45.5614938,-84.7075086,30
"50",104,3390,"UMBS","3390","ACRU","D",2019-06-09,"snag; some bark left, think it’s an acru","D01",142,45.5615617,-84.7074597,14.2
"51",104,3391,"UMBS","3391","ACRU","D",2019-06-09,"Shares base with 1WA2","D01",95,45.561558,-84.7074007,9.5
"52",104,3392,"UMBS","3392","POGR","D",2019-06-09,"","D01",164,45.5615068,-84.7074391,16.4
"53",104,3393,"UMBS","3393","QURU","L",2019-06-09,"","D01",357,45.5614853,-84.7074217,35.7
"54",104,3394,"UMBS","3394","ACRU","L",2019-06-09,"shares base with 3395","D01",153,45.5614536,-84.707468,15.3
"55",104,3395,"UMBS","3395","ACRU","L",2019-06-09,"shares base with 3394","D01",166,45.5614537,-84.7074741,16.6
"56",104,3396,"UMBS","3396","QURU","L",2019-06-09,"","D01",297,45.5614925,-84.7073612,29.7
"57",104,3398,"UMBS","3398","QURU","L",2019-06-09,"","D01",345,45.5614819,-84.7072862,34.5
"58",104,3399,"UMBS","3399","QURU","L",2019-06-09,"","D01",302,45.5614829,-84.7072795,30.2
"59",104,3400,"UMBS","3400","PIST","L",2019-06-09,"","D01",127,45.5614155,-84.707303,12.7
"60",104,3401,"UMBS","3401","QURU","L",2019-06-09,"","D01",271,45.5614403,-84.707257,27.1
"61",104,3402,"UMBS","3402","ACRU","L",2019-06-09,"shares base with 3403","D01",148,45.5614031,-84.7072521,14.8
"62",104,3403,"UMBS","3403","ACRU","D",2019-06-09,"shares base with 3402","D01",101,45.5614039,-84.7072494,10.1
"63",104,3404,"UMBS","3404","QURU","L",2019-06-09,"","D01",247,45.5613815,-84.7072309,24.7
"64",104,3405,"UMBS","3405","ACRU","L",2019-06-09,"","D01",184,45.5613525,-84.7072232,18.4
"65",104,3406,"UMBS","3406","ACRU","L",2019-06-09,"","D01",138,45.5613495,-84.7072162,13.8
"66",104,3407,"UMBS","3407","PIST","L",2019-06-09,"","D01",89,45.5613582,-84.7072165,8.9
"68",104,3409,"UMBS","3409","PIST","L",2019-06-09,"","D01",219,45.5614418,-84.7071828,21.9
"69",104,3410,"UMBS","3410","QURU","L",2019-06-09,"shares base with 3411","D01",342,45.5613376,-84.7072066,34.2
"70",104,3411,"UMBS","3411","QURU","L",2019-06-09,"shares base with 3410","D01",228,45.5613276,-84.7072164,22.8
"72",104,3413,"UMBS","3413","PIST","L",2019-06-09,"last tree mapped on 6/9","D01",197,45.5613725,-84.707152,19.7
"73",106,8,"UMBS","1WQ2","QURU","L",2019-06-10,"0008 on Haglof","D01",432,45.5614025,-84.7071339,43.2
"74",106,3414,"UMBS","3414","PIST","L",2019-06-10,"first tree mapped 6/10","D01",287,45.5614397,-84.7071034,28.7
"75",106,3415,"UMBS","3415","PIST","L",2019-06-10,"","D01",137,45.5613605,-84.7071265,13.7
"76",106,3416,"UMBS","3416","PIST","L",2019-06-10,"","D01",169,45.561315,-84.7071619,16.9
"77",106,3417,"UMBS","3417","QURU","L",2019-06-10,"shares base with 3418","D01",415,45.5613453,-84.7070728,41.5
"78",106,3418,"UMBS","3418","QURU","L",2019-06-10,"shares base with 3417","D01",388,45.5613331,-84.7070821,38.8
"79",106,3419,"UMBS","3419","QURU","L",2019-06-10,"","D01",370,45.5613569,-84.7070798,37
"80",107,9,"UMBS","1WA1","ACRU","L",2019-06-10,"0009 on Haglof","D01",75,45.5615227,-84.707053,7.5
"81",107,10,"UMBS","1EA3","ACRU","L",2019-06-10,"0010 on Haglof","D01",96,45.5614548,-84.7068673,9.6
"82",107,3420,"UMBS","3420","PIST","L",2019-06-10,"","D01",83,45.561494,-84.7070154,8.3
"83",107,3421,"UMBS","3421","PIST","L",2019-06-10,"","D01",91,45.5614543,-84.7069744,9.1
"84",107,3422,"UMBS","3422","PIST","L",2019-06-10,"","D01",81,45.5614299,-84.7069802,8.1
"85",107,3423,"UMBS","3423","PIST","L",2019-06-10,"","D01",83,45.5614296,-84.7069506,8.3
"86",107,3424,"UMBS","3424","QURU","L",2019-06-10,"Shares base with 3425","D01",399,45.5615616,-84.7069424,39.9
"87",107,3425,"UMBS","3425","QURU","L",2019-06-10,"Shares base with 3424","D01",428,45.5615697,-84.7069482,42.8
"88",107,3426,"UMBS","3426","ACRU","L",2019-06-10,"Broken crown; deformed trunk; took DBH high to avoid deformation","D01",76,45.5615072,-84.7067805,7.6
"89",107,3427,"UMBS","3427","QURU","L",2019-06-10,"","D01",435,45.5614979,-84.7067782,43.5
"90",107,3428,"UMBS","3428","PIST","L",2019-06-10,"","D01",215,45.5614009,-84.7068944,21.5
"91",107,3429,"UMBS","3429","ACRU","L",2019-06-10,"","D01",256,45.5613761,-84.7068956,25.6
"92",107,3430,"UMBS","3430","QURU","L",2019-06-10,"","D01",313,45.5613674,-84.7068945,31.3
"93",107,3431,"UMBS","3431","QURU","L",2019-06-10,"","D01",322,45.5613773,-84.7068739,32.2
"94",107,3432,"UMBS","3432","QURU","L",2019-06-10,"","D01",375,45.5613671,-84.7068482,37.5
"95",108,11,"UMBS","1EQ3","QURU","L",2019-06-10,"0011 on Haglof","D01",90,45.5613757,-84.7066723,9
"96",108,12,"UMBS","1EP3","POGR","L",2019-06-10,"0012 on Haglof","D01",273,45.5613517,-84.706591,27.3
"97",108,13,"UMBS","1EQ1","QURU","L",2019-06-10,"0013 on Haglof","D01",124,45.5613422,-84.7064968,12.4
"98",108,3433,"UMBS","3433","POTR","L",2019-06-10,"","D01",214,45.5613541,-84.7067815,21.4
"99",108,3434,"UMBS","3434","FAGR","L",2019-06-10,"","D01",103,45.5613941,-84.7067622,10.3
"100",108,3435,"UMBS","3435","QURU","L",2019-06-10,"","D01",101,45.561342,-84.7067288,10.1
"101",108,3436,"UMBS","3436","QURU","L",2019-06-10,"","D01",122,45.5613214,-84.7067236,12.2
"102",108,3437,"UMBS","3437","QURU","L",2019-06-10,"","D01",112,45.5613705,-84.7066884,11.2
"103",108,3438,"UMBS","3438","PIST","L",2019-06-10,"","D01",221,45.5613736,-84.7066462,22.1
"104",108,3439,"UMBS","3439","QURU","L",2019-06-10,"","D01",119,45.5613225,-84.7066723,11.9
"105",108,3440,"UMBS","3440","QURU","L",2019-06-10,"","D01",101,45.5612923,-84.7066639,10.1
"106",108,3441,"UMBS","3441","POGR","L",2019-06-10,"","D01",118,45.561294,-84.7066624,11.8
"107",108,3442,"UMBS","3442","QURU","L",2019-06-10,"","D01",123,45.5613474,-84.7066154,12.3
"108",108,3443,"UMBS","3443","POGR","L",2019-06-10,"","D01",102,45.5613614,-84.7066027,10.2
"109",108,3444,"UMBS","3444","QURU","L",2019-06-10,"","D01",94,45.5613474,-84.7065567,9.4
"110",108,3445,"UMBS","3445","QURU","L",2019-06-10,"","D01",101,45.5612683,-84.7066055,10.1
"111",108,3446,"UMBS","3446","QURU","L",2019-06-10,"","D01",129,45.5612668,-84.7065942,12.9
"112",108,3447,"UMBS","3447","PIST","L",2019-06-10,"","D01",121,45.5613411,-84.7064792,12.1
"113",109,14,"UMBS","1EQ2","QURU","L",2019-06-10,"0014 on Haglof","D01",116,45.5613282,-84.7064693,11.6
"114",109,15,"UMBS","1EA2","ACRU","L",2019-06-10,"0015 on Haglof","D01",79,45.5613342,-84.7064553,7.9
"115",109,16,"UMBS","1EP1","POGR","L",2019-06-10,"0016 on Haglof","D01",222,45.5613274,-84.7064087,22.2
"116",109,17,"UMBS","1EA1","ACRU","L",2019-06-10,"0017 on Haglof","D01",31,45.5613136,-84.7063699,3.1
"117",109,18,"UMBS","1EP2","POGR","L",2019-06-10,"0018 on Haglof","D01",425,45.5612431,-84.7063045,42.5
"118",109,3448,"UMBS","3448","ACSA","L",2019-06-10,"Shares base with 3449","D01",215,45.5612889,-84.7065255,21.5
"119",109,3449,"UMBS","3449","ACSA","L",2019-06-10,"Shares base with 3448","D01",377,45.5612976,-84.7065256,37.7
"120",109,3450,"UMBS","3450","POGR","D",2019-06-10,"","D01",413,45.5612477,-84.7064627,41.3
"121",109,3451,"UMBS","3451","POGR","L",2019-06-10,"","D01",323,45.5612846,-84.7064548,32.3
"122",109,3452,"UMBS","3452","PIST","L",2019-06-10,"","D01",137,45.5612964,-84.7064361,13.7
"123",109,3453,"UMBS","3453","PIST","L",2019-06-10,"","D01",161,45.5613811,-84.7063593,16.1
"124",109,3454,"UMBS","3454","POGR","L",2019-06-10,"","D01",181,45.5613505,-84.7062848,18.1
"125",109,3455,"UMBS","3455","POGR","L",2019-06-10,"","D01",402,45.5612962,-84.7063416,40.2
"126",109,3456,"UMBS","3456","POGR","L",2019-06-10,"","D01",270,45.5612684,-84.7063772,27
"127",109,3457,"UMBS","3457","POGR","L",2019-06-10,"","D01",240,45.5612639,-84.7063581,24
"128",109,3458,"UMBS","3458","PIST","L",2019-06-10,"","D01",88,45.5612499,-84.7063973,8.8
"129",109,3459,"UMBS","3459","POGR","L",2019-06-10,"","D01",329,45.561223,-84.7063666,32.9
"130",109,3460,"UMBS","3460","FAGR","L",2019-06-10,"shares base with 3461","D01",106,45.5612504,-84.7063639,10.6
"131",109,3461,"UMBS","3461","FAGR","L",2019-06-10,"shares base with 3460","D01",148,45.5612468,-84.7063605,14.8
"132",109,3462,"UMBS","3462","POGR","L",2019-06-10,"","D01",307,45.5612173,-84.7063503,30.7
"133",109,3463,"UMBS","3463","POGR","L",2019-06-10,"","D01",363,45.5612043,-84.7063558,36.3
"134",110,3464,"UMBS","3464","QURU","L",2019-06-10,"","D01",91,45.5611866,-84.7062997,9.1
"135",110,3465,"UMBS","3465","QURU","L",2019-06-10,"","D01",84,45.5611852,-84.7062722,8.4
"136",110,3466,"UMBS","3466","POGR","L",2019-06-10,"","D01",338,45.5612381,-84.7062789,33.8
"137",110,3467,"UMBS","3467","PIST","L",2019-06-10,"","D01",222,45.5612755,-84.7062499,22.2
"138",110,3468,"UMBS","3468","ACRU","L",2019-06-10,"Shares base with 3469","D01",230,45.5612229,-84.706186,23
"139",110,3469,"UMBS","3469","ACRU","L",2019-06-10,"Shares base with 3468","D01",232,45.5612272,-84.7061765,23.2
"140",111,3470,"UMBS","3470","PIST","L",2019-06-10,"","D01",153,45.5612387,-84.7063693,15.3
"141",111,3471,"UMBS","3471","POTR","L",2019-06-10,"","D01",99,45.5612415,-84.7063663,9.9
"142",115,19,"UMBS","3WP3","POGR","L",2019-06-10,"0019 on Haglof","D03",373,45.5611722,-84.7055281,37.3
"143",115,20,"UMBS","3WP1","POGR","L",2019-06-10,"0020 on Haglof","D03",314,45.5611196,-84.7053829,31.4
"144",115,21,"UMBS","3WP2","POGR","L",2019-06-10,"0021 on Haglof","D03",160,45.5611081,-84.7053109,16
"145",115,3472,"UMBS","3472","PIST","L",2019-06-10,"several plots had problems; start with plot 115 for D03W","D03",75,45.5612252,-84.7056503,7.5
"146",115,3473,"UMBS","3473","QURU","L",2019-06-10,"","D03",102,45.5612135,-84.7056425,10.2
"147",115,3474,"UMBS","3474","POGR","L",2019-06-10,"","D03",118,45.5611789,-84.7056647,11.8
"148",115,3475,"UMBS","3475","POGR","L",2019-06-10,"","D03",107,45.5611661,-84.7056488,10.7
"149",115,3476,"UMBS","3476","POGR","L",2019-06-10,"","D03",87,45.561196,-84.7056268,8.7
"150",115,3477,"UMBS","3477","QURU","L",2019-06-10,"","D03",80,45.5612611,-84.7055605,8
"151",115,3478,"UMBS","3478","QURU","L",2019-06-10,"","D03",106,45.5611874,-84.7055965,10.6
"152",115,3479,"UMBS","3479","QURU","L",2019-06-10,"","D03",87,45.5611863,-84.7056004,8.7
"153",115,3480,"UMBS","3480","ACRU","L",2019-06-10,"Shares base with 3481 & 3482","D03",184,45.5611849,-84.7056061,18.4
"154",115,3481,"UMBS","3481","ACRU","L",2019-06-10,"Shares base with 3480 & 3482","D03",143,45.5611907,-84.7056125,14.3
"155",115,3482,"UMBS","3482","ACRU","L",2019-06-10,"Shares base with 3481 & 3480","D03",141,45.5611773,-84.7056153,14.1
"156",115,3483,"UMBS","3483","QURU","L",2019-06-10,"","D03",122,45.5611334,-84.7056217,12.2
"157",115,3484,"UMBS","3484","POGR","D",2019-06-10,"","D03",284,45.5611788,-84.7055335,28.4
"158",115,3485,"UMBS","3485","QURU","L",2019-06-10,"","D03",111,45.5610962,-84.7055326,11.1
"159",115,3486,"UMBS","3486","QURU","L",2019-06-10,"","D03",119,45.5611359,-84.705529,11.9
"160",115,3487,"UMBS","3487","QURU","L",2019-06-10,"","D03",80,45.5611621,-84.7055184,8
"161",115,3488,"UMBS","3488","QURU","L",2019-06-10,"","D03",85,45.5612333,-84.705433,8.5
"162",115,3489,"UMBS","3489","POGR","L",2019-06-10,"","D03",84,45.5611144,-84.705476,8.4
"163",115,3490,"UMBS","3490","QURU","L",2019-06-10,"","D03",165,45.561099,-84.7054853,16.5
"164",115,3491,"UMBS","3491","POGR","L",2019-06-10,"","D03",131,45.5611171,-84.7053767,13.1
"165",115,3492,"UMBS","3492","POGR","L",2019-06-10,"","D03",82,45.5611973,-84.705323,8.2
"166",115,3493,"UMBS","3493","PIST","L",2019-06-10,"","D03",208,45.5611032,-84.7053163,20.8
"167",116,22,"UMBS","3WA3","ACRU","L",2019-06-10,"0022 on Haglof","D03",65,45.5610822,-84.7052407,6.5
"168",116,23,"UMBS","3WA2","ACRU","L",2019-06-10,"0023 on Haglof","D03",126,45.5610407,-84.705116,12.6
"169",116,24,"UMBS","3WQ3","QURU","L",2019-06-10,"0024 on Haglof","D03",456,45.5610264,-84.7051012,45.6
"170",116,25,"UMBS","3WQ2","QURU","L",2019-06-10,"0025 on Haglof","D03",285,45.5610067,-84.7049311,28.5
"171",116,3494,"UMBS","3494","POGR","L",2019-06-10,"","D03",223,45.5610751,-84.7053049,22.3
"172",116,3495,"UMBS","3495","POGR","L",2019-06-10,"","D03",173,45.5610988,-84.7053368,17.3
"173",116,3496,"UMBS","3496","POGR","L",2019-06-10,"","D03",263,45.5611166,-84.7053295,26.3
"174",116,3497,"UMBS","3497","POGR","L",2019-06-10,"","D03",276,45.5610988,-84.7052974,27.6
"175",116,3498,"UMBS","3498","PIST","L",2019-06-10,"","D03",258,45.561042,-84.705314,25.8
"176",116,3499,"UMBS","3499","PIST","L",2019-06-10,"","D03",74,45.5610357,-84.7052837,7.4
"177",116,3500,"UMBS","3500","ACRU","L",2019-06-10,"shares base with 3501","D03",149,45.5610803,-84.7052306,14.9
"178",116,3501,"UMBS","3501","ACRU","L",2019-06-10,"shares base with 3500","D03",139,45.5610842,-84.7052369,13.9
"179",116,3502,"UMBS","3502","PIST","L",2019-06-10,"","D03",346,45.5611146,-84.7052286,34.6
"180",116,3503,"UMBS","3503","PIST","L",2019-06-10,"","D03",188,45.5611167,-84.7051128,18.8
"181",116,3504,"UMBS","3504","PIST","L",2019-06-10,"","D03",96,45.5610125,-84.7052367,9.6
"182",116,3505,"UMBS","3505","QURU","L",2019-06-10,"","D03",351,45.5610419,-84.7051445,35.1
"183",116,3506,"UMBS","3506","FAGR","L",2019-06-10,"","D03",134,45.5610409,-84.7051386,13.4
"184",116,3507,"UMBS","3507","ACRU","L",2019-06-10,"4 stems from same base; 3 tagged; 3507, 3508, 3WA2","D03",78,45.5610395,-84.7051151,7.8
"185",116,3508,"UMBS","3508","ACRU","D",2019-06-10,"4 stems from same base; 3 tagged; 3507, 3508, 3WA2","D03",85,45.5610382,-84.7051283,8.5
"186",116,3509,"UMBS","3509","ACRU","L",2019-06-10,"shares base with 3510","D03",137,45.5609685,-84.705167,13.7
"187",116,3510,"UMBS","3510","ACRU","L",2019-06-10,"shares base with 3509","D03",96,45.5609684,-84.7051569,9.6
"188",117,26,"UMBS","3WA1","ACRU","L",2019-06-10,"0026 on Haglof; shares base with 3522, 3523, 3524","D03",149,45.5611115,-84.7047522,14.9
"189",117,27,"UMBS","3WQ1","QURU","L",2019-06-10,"0027 on Haglof","D03",528,45.5609693,-84.7048008,52.8
"190",117,3511,"UMBS","3511","PIST","L",2019-06-10,"","D03",87,45.5610807,-84.7050661,8.7
"191",117,3512,"UMBS","3512","PIST","L",2019-06-10,"","D03",99,45.56107,-84.705032,9.9
"193",117,3514,"UMBS","3514","POGR","L",2019-06-10,"","D03",303,45.5611917,-84.7048952,30.3
"194",117,3515,"UMBS","3515","QURU","L",2019-06-10,"Large scar running vertically along trunk","D03",454,45.5611448,-84.7048203,45.4
"195",117,3516,"UMBS","3516","QURU","L",2019-06-10,"shares base with 3WQ2","D03",320,45.5610984,-84.7048694,32
"196",117,3517,"UMBS","3517","QURU","L",2019-06-10,"","D03",205,45.5611623,-84.704709,20.5
"197",117,3518,"UMBS","3518","QURU","L",2019-06-10,"","D03",305,45.5611272,-84.7047103,30.5
"198",117,3519,"UMBS","3519","QURU","L",2019-06-10,"","D03",286,45.5611198,-84.7047184,28.6
"199",117,3520,"UMBS","3520","PIST","L",2019-06-10,"","D03",92,45.5611138,-84.7047204,9.2
"200",117,3521,"UMBS","3521","QURU","L",2019-06-10,"","D03",434,45.5611045,-84.704703,43.4
"201",117,3522,"UMBS","3522","ACRU","L",2019-06-10,"shares base with 3WA1, 3523, 3524","D03",157,45.561114,-84.7047489,15.7
"202",117,3523,"UMBS","3523","ACRU","L",2019-06-10,"shares base with 3WA1, 3522, 3524","D03",186,45.5611047,-84.7047441,18.6
"203",117,3524,"UMBS","3524","ACRU","L",2019-06-10,"shares base with 3WA1, 3522, 3523","D03",130,45.5611028,-84.7047389,13
"204",117,3525,"UMBS","3525","QURU","L",2019-06-10,"","D03",89,45.5610505,-84.7046952,8.9
"205",117,3526,"UMBS","3526","POGR","L",2019-06-10,"","D03",93,45.5610452,-84.7046965,9.3
"206",117,3527,"UMBS","3527","PIST","D",2019-06-10,"","D03",102,45.5609839,-84.7048135,10.2
"207",117,3528,"UMBS","3528","QURU","L",2019-06-10,"shares base with 3WQ1","D03",449,45.5609719,-84.7048137,44.9
"208",117,3529,"UMBS","3529","QURU","L",2019-06-10,"crown damaged; shares base with 3530","D03",199,45.5609393,-84.7049,19.9
"209",117,3530,"UMBS","3530","QURU","L",2019-06-10,"shares base with 3529","D03",256,45.5609427,-84.704905,25.6
"210",117,3531,"UMBS","3531","QURU","L",2019-06-10,"","D03",437,45.5609064,-84.7048915,43.7
"211",117,3532,"UMBS","3532","ACRU","L",2019-06-10,"","D03",196,45.5609127,-84.7048599,19.6
"212",118,28,"UMBS","3EQ3","QURU","L",2019-06-10,"0028 on Haglof; shares base with 3538","D03",428,45.5609882,-84.7046316,42.8
"213",118,29,"UMBS","3EA3","ACRU","L",2019-06-10,"0029 on Haglof; shares base with 3543","D03",209,45.5609572,-84.7045504,20.9
"214",118,30,"UMBS","3EQ2","QURU","L",2019-06-10,"0030 on Haglof","D03",359,45.5609299,-84.7045026,35.9
"215",118,3533,"UMBS","3533","ACRU","L",2019-06-10,"","D03",109,45.5609244,-84.7047168,10.9
"216",118,3534,"UMBS","3534","ACRU","D",2019-06-10,"","D03",86,45.5609256,-84.704709,8.6
"217",118,3535,"UMBS","3535","PIST","L",2019-06-10,"","D03",79,45.5609546,-84.7047172,7.9
"218",118,3536,"UMBS","3536","PIST","L",2019-06-10,"","D03",88,45.5610041,-84.704716,8.8
"219",118,3537,"UMBS","3537","PIST","L",2019-06-10,"","D03",141,45.5609925,-84.704613,14.1
"220",118,3538,"UMBS","3538","QURU","L",2019-06-10,"second stem of shared base with 3EQ3","D03",477,45.560978,-84.7046405,47.7
"221",118,3539,"UMBS","3539","PIRE","L",2019-06-10,"","D03",188,45.5609649,-84.7046679,18.8
"222",118,3540,"UMBS","3540","PIRE","L",2019-06-10,"","D03",139,45.5609036,-84.704596,13.9
"223",118,3541,"UMBS","3541","PIRE","L",2019-06-10,"","D03",123,45.5609275,-84.7045602,12.3
"224",118,3542,"UMBS","3542","FAGR","L",2019-06-10,"","D03",196,45.5609485,-84.7045377,19.6
"225",118,3543,"UMBS","3543","ACRU","L",2019-06-10,"shares base with 3EA3","D03",181,45.5609672,-84.7045394,18.1
"226",118,3544,"UMBS","3544","PIRE","L",2019-06-10,"","D03",159,45.5609192,-84.7045267,15.9
"227",118,3545,"UMBS","3545","QURU","L",2019-06-10,"Triple stem with 3546, 3547","D03",179,45.5608692,-84.7045311,17.9
"228",119,3546,"UMBS","3546","QURU","L",2019-06-10,"Triple stem with 3545, 3547","D03",156,45.560871,-84.7045223,15.6
"229",119,3547,"UMBS","3547","QURU","L",2019-06-10,"Triple stem with 3545, 3546","D03",291,45.5608649,-84.704516,29.1
"230",119,3548,"UMBS","3548","QURU","L",2019-06-10,"Shares base with 3549","D03",212,45.5608618,-84.7045476,21.2
"231",119,3549,"UMBS","3549","QURU","L",2019-06-10,"Shares base with 3548","D03",234,45.5608598,-84.7045506,23.4
"232",119,3550,"UMBS","3550","QURU","L",2019-06-10,"","D03",279,45.5608628,-84.7045044,27.9
"233",119,3551,"UMBS","3551","PIRE","L",2019-06-10,"","D03",83,45.5608779,-84.704432,8.3
"234",119,3552,"UMBS","3552","POGR","L",2019-06-10,"","D03",234,45.5609101,-84.7044409,23.4
"235",119,3553,"UMBS","3553","PIRE","L",2019-06-10,"","D03",402,45.5609535,-84.7044066,40.2
"236",119,3557,"UMBS","3557","PIST","L",2019-06-10,"","D03",83,45.5608745,-84.7043737,8.3
"237",119,3558,"UMBS","3558","POGR","L",2019-06-10,"","D03",82,45.5608695,-84.7043513,8.2
"238",119,3559,"UMBS","3559","PIRE","L",2019-06-10,"","D03",82,45.5608562,-84.7043684,8.2
"239",119,3560,"UMBS","3560","POGR","L",2019-06-10,"","D03",104,45.5608602,-84.7043193,10.4
"240",120,31,"UMBS","3EP3","POGR","L",2019-06-10,"0031 on Haglof; shares base with snag 3555","D03",334,45.5609135,-84.7042016,33.4
"241",120,32,"UMBS","3EP1","POGR","L",2019-06-10,"0032 on Haglof","D03",275,45.5609344,-84.7041827,27.5
